 3  1.00 1480. 1.30 0.01 0.50 1600. 1.75 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.98 1480. 1.30 0.01 0.50 1602. 1.75 0.20 1.62 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.96 1479. 1.29 0.01 0.50 1604. 1.75 0.20 1.64 1551. 1.50 0.20 1681. 1.95 0.10 0.033
 3  0.96 1479. 1.29 0.01 0.51 1604. 1.75 0.20 1.64 1552. 1.51 0.20 1680. 1.95 0.10 0.033
 3  0.94 1480. 1.30 0.01 0.50 1606. 1.75 0.20 1.66 1553. 1.51 0.20 1681. 1.95 0.10 0.033
 3  0.92 1481. 1.31 0.01 0.52 1608. 1.75 0.20 1.68 1552. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.90 1480. 1.30 0.01 0.50 1610. 1.75 0.20 1.70 1552. 1.51 0.20 1682. 1.95 0.10 0.033
 3  0.88 1479. 1.30 0.01 0.50 1612. 1.75 0.20 1.72 1551. 1.51 0.20 1680. 1.95 0.10 0.033
 3  0.88 1479. 1.30 0.01 0.51 1612. 1.75 0.20 1.72 1551. 1.50 0.20 1679. 1.95 0.10 0.033
 3  0.86 1478. 1.29 0.01 0.50 1614. 1.75 0.20 1.74 1552. 1.51 0.20 1680. 1.95 0.10 0.033
 3  0.84 1480. 1.30 0.01 0.52 1616. 1.75 0.20 1.75 1550. 1.50 0.20 1679. 1.95 0.10 0.033
 3  0.84 1480. 1.30 0.01 0.51 1616. 1.75 0.20 1.75 1550. 1.50 0.20 1678. 1.94 0.10 0.033
 3  0.82 1481. 1.30 0.01 0.50 1618. 1.75 0.20 1.75 1551. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.80 1480. 1.30 0.01 0.52 1620. 1.75 0.20 0.02 1522. 1.41 0.20 1.75 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.78 1480. 1.30 0.01 0.50 1622. 1.76 0.20 0.04 1520. 1.41 0.20 1.75 1550. 1.50 0.20 1679. 1.95 0.10 0.033
 4  0.76 1480. 1.30 0.01 0.51 1624. 1.76 0.20 0.06 1520. 1.40 0.20 1.75 1551. 1.50 0.20 1678. 1.94 0.10 0.033
 4  0.74 1480. 1.30 0.01 0.50 1626. 1.76 0.20 0.08 1521. 1.40 0.20 1.75 1550. 1.50 0.20 1677. 1.93 0.10 0.033
 4  0.74 1480. 1.30 0.01 0.51 1626. 1.76 0.20 0.08 1520. 1.40 0.20 1.75 1551. 1.50 0.20 1678. 1.94 0.10 0.033
 4  0.72 1482. 1.31 0.01 0.50 1628. 1.76 0.20 0.10 1521. 1.41 0.20 1.75 1550. 1.50 0.20 1679. 1.94 0.10 0.033
 4  0.72 1482. 1.31 0.01 0.51 1628. 1.76 0.20 0.10 1520. 1.40 0.20 1.75 1551. 1.50 0.20 1679. 1.95 0.10 0.033
 4  0.70 1484. 1.32 0.01 0.50 1630. 1.76 0.20 0.12 1520. 1.40 0.20 1.75 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.68 1482. 1.31 0.01 0.50 1630. 1.76 0.20 0.14 1521. 1.41 0.20 1.75 1551. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.68 1482. 1.31 0.01 0.52 1630. 1.76 0.20 0.14 1520. 1.40 0.20 1.75 1551. 1.50 0.20 1681. 1.95 0.10 0.033
 4  0.66 1482. 1.31 0.01 0.51 1630. 1.76 0.20 0.16 1523. 1.42 0.20 1.75 1551. 1.50 0.20 1681. 1.95 0.10 0.033
 4  0.64 1480. 1.30 0.01 0.50 1630. 1.76 0.20 0.18 1522. 1.41 0.20 1.75 1552. 1.50 0.20 1682. 1.96 0.10 0.033
 4  0.64 1480. 1.30 0.01 0.51 1630. 1.76 0.20 0.18 1521. 1.40 0.20 1.75 1552. 1.50 0.20 1682. 1.96 0.10 0.033
 4  0.62 1481. 1.30 0.01 0.50 1630. 1.76 0.20 0.20 1520. 1.41 0.20 1.75 1552. 1.50 0.20 1681. 1.95 0.10 0.033
 5  0.60 1481. 1.31 0.01 0.51 1632. 1.76 0.20 0.22 1521. 1.42 0.20 0.03 1610. 1.80 0.20 1.72 1550. 1.50 0.20 1681. 1.95 0.10 0.033
 5  0.58 1481. 1.30 0.01 0.50 1634. 1.77 0.20 0.24 1522. 1.40 0.20 0.06 1611. 1.80 0.20 1.69 1550. 1.50 0.20 1681. 1.95 0.10 0.033
 5  0.56 1482. 1.31 0.01 0.49 1636. 1.77 0.20 0.26 1521. 1.40 0.20 0.09 1611. 1.80 0.20 1.66 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 5  0.54 1482. 1.30 0.01 0.50 1638. 1.77 0.20 0.28 1521. 1.41 0.20 0.12 1612. 1.80 0.20 1.63 1550. 1.50 0.20 1682. 1.96 0.10 0.033
 5  0.54 1483. 1.32 0.01 0.50 1638. 1.77 0.20 0.28 1524. 1.40 0.20 0.12 1612. 1.80 0.20 1.63 1550. 1.50 0.20 1680. 1.94 0.10 0.033
 5  0.52 1483. 1.31 0.01 0.51 1640. 1.77 0.20 0.30 1522. 1.41 0.20 0.15 1611. 1.80 0.20 1.60 1550. 1.50 0.20 1681. 1.95 0.10 0.033
 5  0.52 1483. 1.31 0.01 0.50 1640. 1.77 0.20 0.30 1521. 1.42 0.20 0.15 1610. 1.80 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 5  0.50 1483. 1.32 0.01 0.52 1640. 1.77 0.20 0.32 1522. 1.41 0.20 0.18 1610. 1.80 0.20 1.57 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 5  0.50 1484. 1.32 0.01 0.53 1640. 1.77 0.20 0.32 1523. 1.40 0.20 0.18 1609. 1.80 0.20 1.57 1550. 1.50 0.20 1681. 1.95 0.10 0.033
 5  0.48 1484. 1.32 0.01 0.51 1640. 1.77 0.20 0.34 1522. 1.41 0.20 0.21 1608. 1.80 0.20 1.54 1550. 1.50 0.20 1682. 1.96 0.10 0.033
 5  0.48 1484. 1.32 0.01 0.50 1640. 1.77 0.20 0.34 1523. 1.40 0.20 0.21 1611. 1.80 0.20 1.54 1550. 1.50 0.20 1682. 1.96 0.10 0.033
 5  0.46 1485. 1.32 0.01 0.50 1640. 1.77 0.20 0.36 1522. 1.40 0.20 0.24 1612. 1.80 0.20 1.51 1550. 1.50 0.20 1682. 1.96 0.10 0.033
 5  0.46 1485. 1.32 0.01 0.49 1640. 1.77 0.20 0.36 1521. 1.41 0.20 0.24 1612. 1.80 0.20 1.51 1550. 1.50 0.20 1681. 1.95 0.10 0.033
 5  0.44 1485. 1.32 0.01 0.50 1640. 1.77 0.20 0.38 1520. 1.40 0.20 0.27 1611. 1.80 0.20 1.48 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 5  0.44 1485. 1.32 0.01 0.50 1640. 1.77 0.20 0.38 1520. 1.42 0.20 0.27 1610. 1.80 0.20 1.48 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 5  0.42 1482. 1.31 0.01 0.51 1640. 1.77 0.20 0.40 1521. 1.40 0.20 0.30 1610. 1.80 0.20 1.45 1550. 1.50 0.20 1678. 1.94 0.10 0.033
 5  0.42 1482. 1.31 0.01 0.50 1640. 1.77 0.20 0.40 1521. 1.41 0.20 0.30 1610. 1.80 0.20 1.45 1550. 1.50 0.20 1676. 1.93 0.10 0.033
 5  0.42 1482. 1.31 0.01 0.50 1640. 1.77 0.20 0.40 1521. 1.41 0.20 0.30 1610. 1.80 0.20 1.45 1550. 1.50 0.20 1676. 1.93 0.10 0.033
 5  0.49 1484. 1.32 0.01  0.06 1486. 1.30 0.01 0.51 1666. 1.83 0.20 0.74 1521. 1.41 0.20 1.75 1550. 1.50 0.20 1681. 1.95 0.10 0.033
 5  0.48 1485. 1.32 0.01  0.04 1487. 1.30 0.01 0.51 1668. 1.84 0.20 0.76 1521. 1.40 0.20 1.75 1550. 1.50 0.20 1681. 1.95 0.10 0.033
 5  0.48 1485. 1.32 0.01  0.04 1487. 1.30 0.01 0.50 1668. 1.84 0.20 0.76 1521. 1.42 0.20 1.75 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 5  0.47 1485. 1.32 0.01  0.02 1487. 1.30 0.01 0.49 1670. 1.85 0.20 0.78 1520. 1.41 0.20 1.75 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.46 1482. 1.31 0.01  0.50 1670. 1.85 0.20 0.80 1520. 1.40 0.20 1.75 1550. 1.50 0.20 1681. 1.95 0.10 0.033
 4  0.45 1484. 1.31 0.01  0.48 1672. 1.86 0.20 0.82 1520. 1.40 0.20 1.75 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.44 1486. 1.31 0.01  0.46 1674. 1.87 0.20 0.84 1521. 1.41 0.20 1.75 1551. 1.50 0.20 1679. 1.95 0.10 0.033
 4  0.43 1488. 1.31 0.01  0.44 1676. 1.88 0.20 0.86 1522. 1.40 0.20 1.75 1552. 1.50 0.20 1679. 1.95 0.10 0.033
 4  0.42 1490. 1.32 0.01  0.42 1678. 1.89 0.20 0.88 1520. 1.42 0.20 1.75 1553. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.41 1492. 1.32 0.01  0.40 1680. 1.90 0.20 0.90 1520. 1.40 0.20 1.75 1554. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.40 1494. 1.32 0.01  0.38 1683. 1.91 0.20 0.92 1520. 1.41 0.20 1.74 1555. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.39 1496. 1.32 0.01  0.36 1686. 1.92 0.20 0.94 1521. 1.40 0.20 1.73 1553. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.38 1498. 1.33 0.01  0.28 1689. 1.93 0.20 0.96 1520. 1.40 0.20 1.72 1552. 1.50 0.20 1681. 1.95 0.10 0.033
 4  0.37 1500. 1.33 0.01  0.25 1692. 1.94 0.20 0.98 1520. 1.41 0.20 1.71 1551. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.36 1502. 1.33 0.01  0.22 1696. 1.95 0.20 1.00 1521. 1.40 0.20 1.70 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.35 1505. 1.33 0.01  0.18 1698. 1.96 0.20 1.02 1520. 1.41 0.20 1.69 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.35 1505. 1.33 0.01  0.18 1698. 1.96 0.20 1.02 1520. 1.40 0.20 1.69 1551. 1.50 0.20 1681. 1.95 0.10 0.033
 4  0.34 1506. 1.34 0.01  0.15 1700. 1.97 0.20 1.04 1519. 1.42 0.20 1.68 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.33 1508. 1.34 0.01  0.12 1702. 1.98 0.20 1.06 1518. 1.40 0.20 1.67 1550. 1.50 0.20 1679. 1.95 0.10 0.033
 4  0.33 1508. 1.34 0.01  0.12 1702. 1.98 0.20 1.06 1517. 1.40 0.20 1.67 1551. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.32 1510. 1.34 0.01  0.09 1704. 1.99 0.20 1.08 1518. 1.42 0.20 1.66 1549. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.31 1510. 1.34 0.01  0.06 1704. 2.00 0.20 1.10 1519. 1.43 0.20 1.65 1550. 1.50 0.20 1679. 1.94 0.10 0.033
 4  0.31 1510. 1.34 0.01  0.06 1704. 2.00 0.20 1.10 1519. 1.42 0.20 1.65 1549. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.30 1510. 1.35 0.01  0.03 1704. 2.00 0.20 1.12 1519. 1.42 0.20 1.64 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.28 1510. 1.35 0.01  0.01 1704. 2.00 0.20 1.14 1520. 1.41 0.20 1.63 1550. 1.50 0.20 1679. 1.94 0.10 0.033
 4  0.28 1510. 1.35 0.01  0.01 1704. 2.00 0.20 1.14 1520. 1.40 0.20 1.63 1549. 1.50 0.20 1680. 1.96 0.10 0.033
 3  0.26 1510. 1.35 0.01  1.14 1521. 1.40 0.20 1.62 1550. 1.51 0.20 1680. 1.95 0.10 0.033
 3  0.26 1510. 1.35 0.01  1.14 1522. 1.40 0.20 1.62 1551. 1.50 0.20 1681. 1.95 0.10 0.033
 3  0.24 1510. 1.35 0.01  1.16 1523. 1.40 0.20 1.61 1551. 1.52 0.20 1680. 1.95 0.10 0.033
 3  0.24 1510. 1.35 0.01  1.16 1522. 1.40 0.20 1.61 1552. 1.49 0.20 1680. 1.95 0.10 0.033
 3  0.22 1510. 1.35 0.01  1.18 1522. 1.40 0.20 1.60 1552. 1.50 0.20 1681. 1.95 0.10 0.033
 3  0.22 1510. 1.35 0.01  1.18 1521. 1.40 0.20 1.60 1551. 1.51 0.20 1680. 1.95 0.10 0.033
 3  0.20 1510. 1.35 0.01  1.20 1520. 1.40 0.20 1.60 1551. 1.50 0.20 1680. 1.95 0.10 0.033 
 3  0.20 1510. 1.35 0.01  1.20 1520. 1.40 0.20 1.60 1550. 1.50 0.20 1681. 1.95 0.10 0.033 
 3  0.18 1510. 1.35 0.01  1.25 1520. 1.40 0.20 1.60 1550. 1.51 0.20 1680. 1.95 0.10 0.033
 3  0.16 1510. 1.35 0.01  1.28 1520. 1.40 0.20 1.60 1550. 1.50 0.20 1681. 1.95 0.10 0.033
 3  0.13 1510. 1.35 0.01  1.30 1520. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.10 1510. 1.35 0.01  1.30 1520. 1.40 0.20 1.60 1551. 1.50 0.20 1681. 1.95 0.10 0.033
 3  0.08 1510. 1.35 0.01  1.30 1520. 1.40 0.20 1.60 1550. 1.51 0.20 1681. 1.95 0.10 0.033
 3  0.07 1510. 1.35 0.01  1.30 1521. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.06 1510. 1.35 0.01  1.30 1521. 1.40 0.20 1.60 1551. 1.50 0.20 1682. 1.95 0.10 0.033
 3  0.05 1510. 1.35 0.01  1.30 1518. 1.40 0.20 1.60 1552. 1.51 0.20 1682. 1.95 0.10 0.033
 3  0.04 1510. 1.35 0.01  1.30 1519. 1.40 0.20 1.60 1552. 1.50 0.20 1681. 1.95 0.10 0.033
 3  0.03 1510. 1.35 0.01  1.30 1520. 1.40 0.20 1.60 1551. 1.51 0.20 1681. 1.95 0.10 0.033
 3  0.02 1510. 1.35 0.01  1.30 1520. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.01 1510. 1.35 0.01  1.30 1520. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 2  1.30 1520. 1.40 0.20 1.60 1550. 1.50 0.20 1681. 1.95 0.10 0.033
 2  1.20 1520. 1.40 0.20 1.60 1549. 1.49 0.20 1680. 1.95 0.10 0.033
 2  1.20 1520. 1.40 0.20 1.60 1549. 1.49 0.20 1680. 1.95 0.10 0.033
 2  1.10 1520. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 2  1.00 1520. 1.40 0.20 1.60 1549. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.03 1720. 1.90 0.02 1.30 1520. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.96 0.10 0.033
 3  0.06 1725. 1.90 0.02 1.30 1520. 1.40 0.20 1.60 1552. 1.50 0.20 1681. 1.96 0.10 0.033
 3  0.09 1730. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1552. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.12 1730. 1.90 0.02 1.30 1520. 1.40 0.20 1.60 1552. 1.50 0.20 1681. 1.95 0.10 0.033
 3  0.15 1730. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1551. 1.50 0.20 1681. 1.95 0.10 0.033
 3  0.18 1730. 1.90 0.02 1.30 1520. 1.40 0.20 1.60 1551. 1.50 0.20 1682. 1.96 0.10 0.033
 3  0.21 1725. 1.90 0.02 1.30 1520. 1.40 0.20 1.60 1550. 1.50 0.20 1682. 1.96 0.10 0.033
 3  0.25 1725. 1.90 0.02 1.30 1519. 1.40 0.20 1.60 1550. 1.50 0.20 1681. 1.95 0.10 0.033
 3  0.28 1720. 1.90 0.02 1.30 1519. 1.40 0.20 1.60 1550. 1.50 0.20 1681. 1.95 0.10 0.033
 3  0.33 1715. 1.90 0.02 1.30 1520. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.40 1710. 1.90 0.02 1.30 1520. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.43 1700. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1551. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.46 1700. 1.90 0.02 1.30 1520. 1.40 0.20 1.60 1553. 1.50 0.20 1679. 1.94 0.10 0.033
 3  0.50 1700. 1.90 0.02 1.30 1520. 1.40 0.20 1.60 1554. 1.50 0.20 1679. 1.95 0.10 0.033
 3  0.55 1700. 1.90 0.02 1.30 1520. 1.40 0.20 1.60 1554. 1.50 0.20 1679. 1.95 0.10 0.033
 3  0.60 1700. 1.90 0.02 1.30 1520. 1.40 0.20 1.60 1551. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.60 1700. 1.90 0.02 1.30 1520. 1.40 0.20 1.60 1550. 1.50 0.20 1678. 1.95 0.10 0.033
 4  0.35 1480. 1.30 0.01 0.25 1700. 1.90 0.02 1.30 1520. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.35 1480. 1.30 0.01 0.25 1700. 1.90 0.02 1.30 1520. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.40 1480. 1.30 0.01 0.20 1700. 1.90 0.02 1.30 1522. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.40 1480. 1.30 0.01 0.20 1700. 1.90 0.02 1.30 1522. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.40 1480. 1.30 0.01 0.20 1700. 1.90 0.02 1.30 1522. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.35 1480. 1.30 0.01 0.25 1700. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 4  0.35 1480. 1.30 0.01 0.25 1700. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.61 1700. 1.90 0.02 1.32 1521. 1.40 0.20 1.60 1550. 1.50 0.20 1681. 1.95 0.10 0.033
 3  0.62 1700. 1.90 0.02 1.31 1522. 1.40 0.20 1.60 1551. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.62 1700. 1.90 0.02 1.32 1522. 1.40 0.20 1.60 1552. 1.50 0.20 1681. 1.95 0.10 0.033
 3  0.61 1700. 1.90 0.02 1.32 1521. 1.40 0.20 1.60 1552. 1.50 0.20 1682. 1.95 0.10 0.033
 3  0.60 1700. 1.90 0.02 1.32 1524. 1.40 0.20 1.60 1551. 1.50 0.20 1683. 1.95 0.10 0.033
 3  0.61 1700. 1.90 0.02 1.31 1522. 1.40 0.20 1.60 1549. 1.50 0.20 1681. 1.95 0.10 0.033
 3  0.63 1700. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.63 1700. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.63 1700. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.63 1700. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.63 1700. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.63 1700. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.63 1700. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.63 1700. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.63 1700. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
 3  0.63 1700. 1.90 0.02 1.30 1521. 1.40 0.20 1.60 1550. 1.50 0.20 1680. 1.95 0.10 0.033
